codigo,tipo,datareceb,descricao,valor,NumTitulo,Serie,Instituicao,ContaContabil,ContaContabilDebito,N,Tipo_C,Codigo_C,Numero
196086,D,2025-06-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"522,37",140676,1,237,0,22,1,2,92,140676
196133,D,2025-06-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"522,00",60573213,890,237,0,21,1,2,5233,60573213
198112,C,2025-09-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"521,97",55282,100,237,2,0,1,1,5620,55282
193888,D,2025-01-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"520,83",45,S,237,0,29,1,2,441,45
194388,D,2025-02-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"520,71",20257,S,237,0,29,1,2,5719,20257
195596,D,2025-05-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"520,10",59983378,890,237,0,21,1,2,5484,59983378
196104,C,2025-06-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"517,34",54563,100,237,2,0,2,1,394,54563
193804,C,2025-01-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"517,29",53762,100,237,2,0,2,1,3847,53762
198148,D,2025-10-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"516,05",59802,1,2,0,22,1,2,245,59802
194697,C,2025-03-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"515,52",54055,100,237,2,0,2,1,1669,54055
198379,C,2025-10-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"515,07",55319,100,237,2,0,2,1,3847,55319
198600,C,2025-10-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"515,07",55319,100,237,2,0,3,1,3847,55319
196653,D,2025-07-04 00:00:00.000,FOLHA DE PAGAMENTO,"512,79",0,,237,0,18,0,0,0,NULL
197460,D,2025-08-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"512,12",703,S,237,0,29,1,2,5798,703
196144,C,2025-06-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"511,24",54627,100,237,2,0,2,1,5804,54627
196469,C,2025-06-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"511,24",54627,100,237,2,0,3,1,5804,54627
197138,C,2025-08-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"511,01",54902,100,237,2,0,2,1,972,54902
195408,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"510,00",80646,1,237,0,53,1,2,4388,80646
196417,D,2025-06-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"510,00",81599,1,237,0,22,1,2,4388,81599
194282,D,2025-02-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"509,60",6177,23,237,0,46,1,2,84,6177
196534,C,2025-06-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"507,65",54753,100,237,2,0,2,1,4059,54753
196972,D,2025-07-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,57",569420082024,S,237,0,39,12,2,5694,569420082024
196444,D,2025-06-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,55",569420082024,S,237,0,39,11,2,5694,569420082024
195404,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,55",569420082024,S,237,0,39,9,2,5694,569420082024
195899,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,55",569420082024,S,237,0,39,10,2,5694,569420082024
194391,D,2025-02-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,55",569420082024,S,237,0,39,7,2,5694,569420082024
194875,D,2025-03-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,55",569420082024,S,237,0,39,8,2,5694,569420082024
193903,D,2025-01-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,54",569420082024,S,237,0,39,6,2,5694,569420082024
194855,D,2025-03-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"507,22",578,S,237,0,29,1,2,4139,578
194763,C,2025-03-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"505,14",54145,100,237,2,0,2,1,2062,54145
195005,C,2025-03-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"505,14",54145,100,237,2,0,3,1,2062,54145
195096,C,2025-04-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"505,12",54145,100,237,2,0,4,1,2062,54145
199199,C,2025-12-04 00:00:00.000,Lançamento Referente Recebimento Duplicata,"504,77",55762,100,237,2,0,1,1,1997,55762
193785,C,2025-01-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"504,71",53915,100,237,2,0,2,1,1571,53915
194019,C,2025-01-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"504,71",53915,100,237,2,0,3,1,1571,53915
194195,C,2025-02-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"504,71",53915,100,237,2,0,4,1,1571,53915
195896,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"504,11",202536,S,237,0,29,1,2,709,202536
196440,D,2025-06-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"504,11",202544,S,237,0,29,1,2,709,202544
195424,C,2025-04-22 00:00:00.000,Lançamento Referente Recebimento Duplicata,"504,09",54291,100,237,2,0,2,1,4940,54291
198378,C,2025-10-16 00:00:00.000,Lançamento Referente Recebimento Duplicata,"503,94",55315,100,237,2,0,2,1,266,55315
198598,C,2025-10-30 00:00:00.000,Lançamento Referente Recebimento Duplicata,"503,93",55315,100,237,2,0,3,1,266,55315
195956,C,2025-05-23 00:00:00.000,Lançamento Referente Recebimento Duplicata,"502,70",54621,100,237,2,0,1,1,1034,54621
196530,D,2025-06-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"502,56",12103646,U,237,0,55,1,3,2190,12103646
195918,D,2025-05-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"502,44",645940,U,237,0,55,1,3,4814,645940
196492,D,2025-06-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,60",39524062025,1,237,33,33,1,2,395,39524062025
193783,C,2025-01-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,38",53847,100,237,2,0,2,1,4402,53847
195819,D,2025-05-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,02",1003105025,U,237,0,55,1,3,5394,1003105025
194544,D,2025-02-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,00",3,1,237,0,42,1,2,5781,3
193856,D,2025-01-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,00",33,S,237,0,42,1,2,5165,33
199084,D,2025-11-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,00",47,1,2,0,42,1,2,5102,47
197629,D,2025-09-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,00",50,1,237,0,42,1,2,5165,50
196816,D,2025-07-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"500,00",16573,S,237,0,22,1,2,203,16573
194038,C,2025-01-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",53977,100,237,2,0,2,1,3891,53977
194070,C,2025-01-31 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",54006,100,237,2,0,3,1,5281,54006
193985,C,2025-01-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",54006,100,237,2,0,2,1,5281,54006
195646,C,2025-05-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",54485,100,237,2,0,2,1,5753,54485
196614,C,2025-07-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",54838,100,237,2,0,1,1,2084,54838
196893,C,2025-07-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",54838,100,237,2,0,2,1,2084,54838
199267,C,2025-12-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",55582,100,237,2,0,2,1,4059,55582
199069,C,2025-11-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"500,00",55603,100,237,2,0,2,1,1049,55603
198312,D,2025-10-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"499,73",1007674125,U,237,0,55,1,3,5394,1007674125
198039,D,2025-09-23 00:00:00.000,Lançamento Referente Pagamento Duplicata,"499,42",691275,U,237,0,55,1,3,5562,691275
198898,C,2025-11-14 00:00:00.000,Lançamento Referente Recebimento Duplicata,"499,11",55526,100,237,2,0,2,1,1211,55526
199106,C,2025-11-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"499,11",55526,100,237,2,0,3,1,1211,55526
195904,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"497,68",202513,S,237,0,29,1,2,5432,202513
197534,C,2025-08-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"497,63",55124,100,237,2,0,1,1,5753,55124
198173,D,2025-10-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"496,99",16115,1,2,0,22,1,2,5863,16115
197088,C,2025-07-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"495,89",54838,100,237,2,0,3,1,2084,54838
197404,D,2025-08-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"492,88",229547,6,237,0,22,1,2,88,229547
196934,D,2025-07-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"492,70",1005041925,U,237,0,55,1,3,5394,1005041925
194445,D,2025-02-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"491,07",139537,1,237,0,22,1,2,92,139537
197901,C,2025-09-15 00:00:00.000,Lançamento Referente Recebimento Duplicata,"490,40",55139,100,237,2,0,2,1,5753,55139
195580,D,2025-04-30 00:00:00.000,*alelo,"490,00",0,,237,0,0,0,0,0,NULL
199078,D,2025-11-26 00:00:00.000,Lançamento Referente Pagamento Duplicata,"489,97",39525112025,1,237,33,33,1,2,395,39525112025
194013,C,2025-01-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"488,23",53720,100,237,2,0,1,1,5730,53720
198367,D,2025-10-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"487,50",5557,1,2,0,53,1,2,4992,5557
194568,D,2025-03-06 00:00:00.000,FOLHA DE PAGAMENTO,"485,88",0,,237,0,18,0,0,0,NULL
198237,C,2025-10-07 00:00:00.000,Lançamento Referente Recebimento Duplicata,"485,87",55360,100,237,2,0,1,1,4359,55360
199071,C,2025-11-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"485,64",55704,100,237,2,0,1,1,5662,55704
195641,D,2025-05-07 00:00:00.000,FOLHA DE PAGAMENTO,"485,45",0,,237,0,18,0,0,0,NULL
196137,D,2025-06-06 00:00:00.000,FOLHA DE PAGAMENTO,"485,45",0,,237,0,18,0,0,0,NULL
198177,C,2025-10-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"484,97",55146,100,237,2,0,3,1,5437,55146
195394,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"484,89",773,S,237,0,29,1,2,4040,773
197938,C,2025-09-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"484,35",55146,100,237,2,0,2,1,5437,55146
196514,D,2025-06-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"483,58",686,S,237,0,29,1,2,5798,686
198069,C,2025-09-24 00:00:00.000,Lançamento Referente Recebimento Duplicata,"483,10",55204,100,237,2,0,2,1,5339,55204
198251,C,2025-10-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"483,09",55204,100,237,2,0,3,1,5339,55204
198605,D,2025-10-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"481,43",16255,1,2,0,22,1,2,5863,16255
197480,C,2025-08-20 00:00:00.000,Lançamento Referente Recebimento Duplicata,"481,27",54933,100,237,2,0,2,1,5753,54933
199265,C,2025-12-08 00:00:00.000,Lançamento Referente Recebimento Duplicata,"480,56",55579,100,237,2,0,2,1,1218,55579
198576,D,2025-10-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"480,44",3952710202,1,237,33,33,1,2,395,3952710202
193797,D,2025-01-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"480,00",195,S,237,0,23,1,2,5535,195
197358,D,2025-08-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"480,00",273,S,237,0,23,1,2,5535,273
198057,D,2025-09-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"479,90",39519092025,1,237,33,33,1,2,395,39519092025
196101,D,2025-06-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"479,90",39524052025,1,237,33,33,1,2,395,39524052025
197018,D,2025-07-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"479,90",39524072025,1,237,33,33,1,2,395,39524072025
197516,D,2025-08-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"479,90",39524092025,1,237,33,33,1,2,395,39524092025
193677,D,2025-01-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"479,85",10498,1,237,0,22,3,2,5467,10498
196337,C,2025-06-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"478,86",54768,100,237,2,0,1,1,1163,54768
197453,D,2025-08-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"478,79",784,E,237,0,29,1,2,4040,784
198326,D,2025-10-15 00:00:00.000,Lançamento Referente Pagamento Duplicata,"475,67",1007676325,U,237,0,55,1,3,5394,1007676325
198995,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"475,41",735,S,237,0,29,1,2,434,735
194708,D,2025-03-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"475,20",59051146,890,237,0,21,1,2,5484,59051146
194358,D,2025-02-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"474,75",93386,1,237,0,53,2,2,4304,93386
194556,D,2025-03-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"474,75",93386,1,237,0,53,4,2,4304,93386
194489,D,2025-02-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"474,75",93386,1,237,0,53,3,2,4304,93386
194280,D,2025-02-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"474,75",93386,1,237,0,53,1,2,4304,93386
194915,D,2025-03-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"473,85",1001329925,U,237,0,55,1,3,5394,1001329925
194538,D,2025-03-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"473,71",82513,1,237,0,21,1,2,4833,82513
199134,D,2025-12-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"473,36",9244025,100,237,0,22,1,3,3512,9244025
197203,D,2025-08-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"473,00",9343,1,237,0,21,1,2,1282,9343
193934,D,2025-01-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"472,54",1010880624,U,237,0,55,1,3,5394,1010880624
195931,D,2025-05-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"471,04",58334,1,237,0,22,1,2,245,58334
198105,C,2025-09-29 00:00:00.000,Lançamento Referente Recebimento Duplicata,"470,71",55141,100,237,2,0,2,1,5620,55141
198589,D,2025-10-29 00:00:00.000,Lançamento Referente Pagamento Duplicata,"468,75",705284,U,237,0,23,1,3,5569,705284
193560,C,2025-01-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"467,33",53704,100,237,2,0,1,1,5668,53704
196438,D,2025-06-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"465,66",202513,S,237,0,29,1,2,5559,202513
199001,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"465,07",616,S,237,0,29,1,2,716,616
195736,D,2025-05-13 00:00:00.000,Lançamento Referente Pagamento Duplicata,"464,26",643556,U,237,0,55,1,3,4814,643556
196601,D,2025-07-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"462,06",660795,U,237,0,55,1,3,5562,660795
196706,D,2025-07-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"462,01",662364,U,237,0,55,1,3,5562,662364
196213,C,2025-06-10 00:00:00.000,Lançamento Referente Recebimento Duplicata,"460,50",54638,100,237,2,0,2,1,4901,54638
198950,D,2025-11-19 00:00:00.000,Lançamento Referente Pagamento Duplicata,"459,90",71715,0,2,0,53,1,2,4643,71715
197067,C,2025-07-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"457,72",54833,100,237,2,0,2,1,3198,54833
197528,C,2025-08-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"457,71",54833,100,237,2,0,3,1,3198,54833
197174,D,2025-08-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,64",59195,1,237,0,22,1,2,245,59195
194635,D,2025-03-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",71434,1,237,0,13,1,2,278,71434
195177,D,2025-04-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",76279,1,237,0,13,1,2,278,76279
195693,D,2025-05-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",79520,1,237,0,13,1,2,278,79520
196186,D,2025-06-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",83879,1,237,0,13,1,2,278,83879
196760,D,2025-07-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",87143,1,237,0,13,1,2,278,87143
197262,D,2025-08-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",90347,1,237,0,13,1,2,278,90347
197757,D,2025-09-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"455,00",93613,1,237,0,13,1,2,278,93613
197462,D,2025-08-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"453,84",723,S,237,0,29,1,2,434,723
198604,D,2025-10-30 00:00:00.000,Lançamento Referente Pagamento Duplicata,"452,83",16115,1,2,0,22,2,2,5863,16115
199085,D,2025-11-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"452,83",16115,1,2,0,22,3,2,5863,16115
195339,D,2025-04-16 00:00:00.000,Lançamento Referente Pagamento Duplicata,"452,36",235901,1,237,0,21,1,2,248,235901
195379,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"452,33",1002246625,U,237,0,55,1,3,3512,1002246625
194869,D,2025-03-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"452,23",202518,S,237,0,29,1,2,5719,202518
195640,D,2025-05-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"449,44",1002660925,U,237,0,55,1,3,5394,1002660925
195417,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"446,34",588,S,237,0,29,1,2,4139,588
199256,D,2025-12-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"445,70",7427080,100,2,0,22,1,3,3512,7427080
197206,D,2025-08-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"445,59",133593,1,237,0,22,1,2,666,133593
197741,C,2025-09-09 00:00:00.000,Lançamento Referente Recebimento Duplicata,"445,20",55200,100,237,2,0,1,1,5701,55200
194918,D,2025-03-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"443,34",4031,U,237,0,55,1,3,5755,4031
193422,D,2025-01-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"440,35",56932,1,237,0,22,1,2,245,56932
198284,D,2025-10-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"440,00",269283,1,2,0,22,1,2,1656,269283
198426,D,2025-10-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"439,08",1007901225,U,237,0,55,1,3,5394,1007901225
199086,D,2025-11-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"438,67",16255,1,2,0,22,2,2,5863,16255
193890,D,2025-01-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"438,57",230,S,237,0,29,1,2,1902,230
197312,D,2025-08-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"438,00",70338,0,237,0,53,1,2,4643,70338
195487,D,2025-04-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"437,27",39524042025,1,237,33,33,1,2,395,39524042025
195897,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"435,98",202560,S,237,0,29,1,2,2587,202560
194425,D,2025-02-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"434,48",139491,1,237,0,22,1,2,92,139491
199171,D,2025-12-03 00:00:00.000,Lançamento Referente Pagamento Duplicata,"434,33",7404402,100,237,0,22,1,3,3512,7404402
193431,D,2025-01-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"433,89",138855,1,237,0,22,1,2,92,138855
199253,D,2025-12-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"433,59",25825,E,237,0,22,1,2,3421,25825
196403,C,2025-06-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"432,13",54686,100,237,2,0,2,1,5536,54686
196607,C,2025-07-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"432,12",54686,100,237,2,0,3,1,5536,54686
196224,D,2025-06-11 00:00:00.000,Lançamento Referente Pagamento Duplicata,"431,48",58568,1,237,0,22,1,2,245,58568
194330,D,2025-02-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"431,21",4429,55,237,0,22,1,2,5369,4429
196018,D,2025-05-28 00:00:00.000,Lançamento Referente Pagamento Duplicata,"431,15",1003344525,U,237,0,55,1,3,5394,1003344525
197999,D,2025-09-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"430,87",632,S,237,0,29,1,2,3261,632
199005,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"427,74",801,E,237,0,29,1,2,4040,801
197761,D,2025-09-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"426,76",27710092025,1,237,0,0,1,2,277,27710092025
199034,D,2025-11-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"426,32",109007381949,100,2,0,22,1,3,3512,109007381949
196333,C,2025-06-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"425,26",54762,100,237,2,0,1,1,5753,54762
199116,C,2025-11-28 00:00:00.000,Lançamento Referente Recebimento Duplicata,"425,26",55824,100,237,2,0,1,1,5753,55824
195821,C,2025-05-13 00:00:00.000,Lançamento Referente Recebimento Duplicata,"425,08",54756,100,237,2,0,1,1,5821,54756
194617,D,2025-03-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"425,00",2024136,S,237,0,42,4,2,5741,2024136
194117,D,2025-02-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"425,00",2024136,S,237,0,42,3,2,5741,2024136
193436,D,2025-01-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"425,00",2024136,S,237,0,42,2,2,5741,2024136
195885,D,2025-05-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"423,92",28,S,237,0,29,1,2,5774,28
198002,D,2025-09-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"422,07",791,S,237,0,29,1,2,4040,791
199061,D,2025-11-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"421,81",202532,S,2,0,29,1,2,5432,202532
197650,C,2025-09-01 00:00:00.000,Lançamento Referente Recebimento Duplicata,"419,42",55267,100,237,2,0,1,1,5865,55267
198159,C,2025-10-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"419,42",55325,100,2,2,0,1,1,5865,55325
198164,C,2025-10-02 00:00:00.000,Lançamento Referente Recebimento Duplicata,"419,42",55421,100,2,2,0,1,1,5865,55421
197403,D,2025-08-18 00:00:00.000,Lançamento Referente Pagamento Duplicata,"419,25",133807,1,237,0,22,1,2,666,133807
194809,C,2025-03-18 00:00:00.000,Lançamento Referente Recebimento Duplicata,"419,20",54403,100,237,2,0,1,1,5753,54403
197348,C,2025-08-12 00:00:00.000,Lançamento Referente Recebimento Duplicata,"419,01",55215,100,237,2,0,1,1,4228,55215
194584,C,2025-03-06 00:00:00.000,Lançamento Referente Recebimento Duplicata,"418,47",54293,100,237,2,0,1,1,5708,54293
199033,D,2025-11-24 00:00:00.000,Lançamento Referente Pagamento Duplicata,"417,72",102025,F,237,0,26,1,2,4336,102025
195392,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"415,82",701,S,237,0,29,1,2,3679,701
199068,C,2025-11-26 00:00:00.000,Lançamento Referente Recebimento Duplicata,"415,74",55598,100,237,2,0,1,1,4453,55598
196672,D,2025-07-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"413,80",66362,1,237,0,53,1,2,73,66362
199182,C,2025-12-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"413,70",55938,100,2,2,0,1,1,5796,55938
195058,D,2025-04-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"413,47",1001564825,U,237,0,55,1,3,5394,1001564825
197676,C,2025-09-03 00:00:00.000,Lançamento Referente Recebimento Duplicata,"412,95",55321,100,237,2,0,1,1,5848,55321
197204,D,2025-08-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"412,73",15985,1,237,0,22,1,2,5863,15985
198415,D,2025-10-20 00:00:00.000,Lançamento Referente Pagamento Duplicata,"410,87",514,S,104,0,29,1,2,4003,514
198760,D,2025-11-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"410,00",17837,S,2,0,22,1,2,200,17837
195388,D,2025-04-22 00:00:00.000,Lançamento Referente Pagamento Duplicata,"409,55",15,S,237,0,29,1,2,441,15
195094,D,2025-04-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"408,00",399679,S,237,0,48,1,2,334,399679
197809,D,2025-09-12 00:00:00.000,Lançamento Referente Pagamento Duplicata,"406,07",803237,1,237,0,22,3,2,4676,803237
197695,D,2025-09-05 00:00:00.000,Lançamento Referente Pagamento Duplicata,"405,95",803237,1,237,0,22,2,2,4676,803237
197584,D,2025-08-29 00:00:00.000,Lançamento Referente Pagamento Duplicata,"405,95",803237,1,237,0,22,1,2,4676,803237
195057,D,2025-04-02 00:00:00.000,Lançamento Referente Pagamento Duplicata,"403,93",198095,6,237,0,22,1,2,88,198095
195236,D,2025-04-14 00:00:00.000,Lançamento Referente Pagamento Duplicata,"403,50",70434,1,237,0,45,1,2,4558,70434
197946,C,2025-09-17 00:00:00.000,Lançamento Referente Recebimento Duplicata,"403,00",54988,100,237,2,0,1,1,4571,54988
194588,D,2025-03-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"402,25",360,1,237,0,21,1,2,5210,360
199133,D,2025-12-01 00:00:00.000,Lançamento Referente Pagamento Duplicata,"402,12",120591,2,2,0,22,1,2,1749,120591
197205,D,2025-08-07 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,66",59219,1,237,0,22,1,2,245,59219
195969,D,2025-05-27 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,40",71005,1,237,0,53,1,2,4558,71005
194314,D,2025-02-17 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,00",207,S,237,0,23,1,2,5535,207
194772,D,2025-03-17 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,00",218,S,237,0,23,1,2,5535,218
194936,D,2025-03-25 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,00",4636,S,237,0,11,1,2,3018,4636
193647,D,2025-01-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,00",2025769,S,237,0,29,1,2,5611,2025769
194105,D,2025-02-04 00:00:00.000,Lançamento Referente Pagamento Duplicata,"400,00",2025791,S,237,0,29,1,2,5611,2025791
194952,C,2025-03-25 00:00:00.000,Lançamento Referente Recebimento Duplicata,"399,36",54386,100,237,2,0,1,1,2825,54386
198202,D,2025-10-06 00:00:00.000,Lançamento Referente Pagamento Duplicata,"399,00",536082,A1,2,0,22,1,2,2475,536082
198989,D,2025-11-21 00:00:00.000,Lançamento Referente Pagamento Duplicata,"399,00",538422,A1,237,0,22,1,2,2475,538422
199255,D,2025-12-08 00:00:00.000,Lançamento Referente Pagamento Duplicata,"399,00",550117,A1,237,0,22,1,2,2475,550117
194668,D,2025-03-10 00:00:00.000,Lançamento Referente Pagamento Duplicata,"395,77",21852,S,237,0,11,1,2,3421,21852
